var_name	genotype	strand	position	lower	median	upper	mean	K_gt	K_lt
Beta	3	1	112	-1.8216045	-1.5672574	-1.3371446	-1.5689423	0	500
Beta	1	1	113	-1.5749325	-1.3111126	-1.0548813	-1.3115246	0	500
Beta	2	1	113	-1.753538	-1.5870944	-1.429063	-1.5887835	0	500
Beta	3	1	113	-1.8176804	-1.5613928	-1.3428836	-1.569595	0	500
Beta	1	1	114	-1.6044501	-1.3272622	-1.0624511	-1.3262596	0	500
Beta	2	1	114	-1.8474431	-1.6725235	-1.5028554	-1.6696466	0	500
Beta	3	1	114	-1.8172908	-1.5637733	-1.3534758	-1.5702283	0	500
Beta	1	1	115	-1.6389303	-1.3454639	-1.0588776	-1.3434073	0	500
Beta	2	1	115	-1.9199241	-1.7459495	-1.5614576	-1.7418814	0	500
Beta	3	1	115	-1.8173052	-1.5665936	-1.3545306	-1.5743955	0	500
Beta	1	1	116	-1.6776379	-1.3595712	-1.0509846	-1.3546222	0	500
Beta	2	1	116	-2.0047114	-1.8096445	-1.6171601	-1.8081797	0	500
Beta	3	1	116	-1.8285438	-1.5693853	-1.3446494	-1.574133	0	500
Beta	1	1	117	-1.6130486	-1.3120749	-1.0228448	-1.3082428	0	500
Beta	2	1	117	-1.9362842	-1.7575777	-1.5711814	-1.7554057	0	500
Beta	3	1	117	-1.8082595	-1.561537	-1.3551595	-1.5670198	0	500
Beta	1	1	118	-1.5371916	-1.2637546	-1.0024018	-1.262092	0	500
Beta	2	1	118	-1.8776244	-1.7052584	-1.5345659	-1.7033148	0	500
Beta	3	1	118	-1.7844839	-1.5524986	-1.3537717	-1.5592121	0	500
Beta	1	1	119	-1.4641912	-1.2153544	-0.970162	-1.2120516	0	500
Beta	2	1	119	-1.8107555	-1.6499454	-1.4852835	-1.6468331	0	500
Beta	3	1	119	-1.7634639	-1.5517771	-1.3461902	-1.5507451	0	500
Beta	1	1	120	-1.3960787	-1.1613334	-0.9399851	-1.1606181	0	500
Beta	2	1	120	-1.7483443	-1.593168	-1.4311694	-1.5887777	0	500
Beta	3	1	120	-1.7378415	-1.5417793	-1.3424753	-1.5420448	0	500
Beta	1	1	121	-1.3328295	-1.1083152	-0.8965571	-1.1105767	0	500
Beta	2	1	121	-1.6944453	-1.5364342	-1.3681452	-1.5322955	0	500
Beta	3	1	121	-1.7318689	-1.5364342	-1.340203	-1.53358	0	500
Beta	1	1	122	-1.2727787	-1.0596089	-0.85169643	-1.060323	0	500
Beta	2	1	122	-1.640575	-1.4768076	-1.3103336	-1.4769994	0	500
Beta	3	1	122	-1.7368174	-1.5221803	-1.3190517	-1.5205448	0	500
Beta	1	1	123	-1.2332287	-1.0179965	-0.8192171	-1.0205021	0	500
Beta	2	1	123	-1.6074797	-1.4316657	-1.2577386	-1.4317427	0	500
Beta	3	1	123	-1.7309166	-1.5149453	-1.3120792	-1.5147928	0	500
Beta	1	1	124	-1.1027412	-0.906068	-0.7246354	-0.9087153	0	500
Beta	2	1	124	-1.4804504	-1.313822	-1.1532688	-1.3165314	0	500
Beta	3	1	124	-1.6508038	-1.4416881	-1.244326	-1.4440526	0	500
Beta	1	1	125	-0.9695675	-0.7825726	-0.6122913	-0.782619	0	500
Beta	2	1	125	-1.3451371	-1.1878163	-1.0395253	-1.1872772	0	500
Beta	3	1	125	-1.5735186	-1.365746	-1.1711885	-1.3690891	0	500
Beta	1	1	126	-0.82143164	-0.64783216	-0.48667586	-0.6458915	0	500
Beta	2	1	126	-1.1986834	-1.0472589	-0.9052435	-1.0471264	0	500
Beta	3	1	126	-1.485673	-1.2851917	-1.0889952	-1.2878053	0	500
Beta	1	1	127	-0.6738612	-0.50580454	-0.3531631	-0.5053569	0	500
Beta	2	1	127	-1.0547644	-0.90125304	-0.75375766	-0.90307474	0	500
Beta	3	1	127	-1.4096775	-1.1989193	-1.0112989	-1.204259	0	500
Beta	1	1	128	-0.5331018	-0.36963582	-0.21794362	-0.36862993	0	500
Beta	2	1	128	-0.9152789	-0.7639532	-0.608839	-0.7629245	0	500
Beta	3	1	128	-1.3415232	-1.11837	-0.92824584	-1.1229746	0	500
Beta	1	1	129	-0.40227675	-0.23650965	-0.08250398	-0.23490345	0	500
Beta	2	1	129	-0.7905002	-0.6311711	-0.46659642	-0.63130325	0	500
Beta	3	1	129	-1.2831113	-1.0495851	-0.83971924	-1.0503865	0	500
Beta	1	1	130	-0.2921515	-0.12542142	0.031017512	-0.12532017	0	500
Beta	2	1	130	-0.68397886	-0.5187448	-0.34582987	-0.51779187	0	500
Beta	3	1	130	-1.2308136	-0.98228705	-0.7599137	-0.98373836	0	500
Beta	1	1	131	-0.406475	-0.24412203	-0.085235864	-0.24376495	0	500
Beta	2	1	131	-0.67197704	-0.5179521	-0.36266327	-0.5176936	0	500
Beta	3	1	131	-1.2712625	-1.0453011	-0.8353017	-1.0474902	0	500
Beta	1	1	132	-0.5237661	-0.37018615	-0.20300162	-0.36916322	0	500
Beta	2	1	132	-0.6548609	-0.5177566	-0.3698839	-0.514559	0	500
Beta	3	1	132	-1.3325005	-1.1178701	-0.9076672	-1.1193938	0	500
Beta	1	1	133	-0.66801685	-0.50512505	-0.33732373	-0.5051327	0	500
Beta	2	1	133	-0.6491955	-0.5125845	-0.3706053	-0.5111603	0	500
Beta	3	1	133	-1.392723	-1.1964285	-0.99507725	-1.1973567	0	500
Beta	1	1	134	-0.8100559	-0.64517397	-0.47219554	-0.6448872	0	500
Beta	2	1	134	-0.63746923	-0.5100547	-0.37169597	-0.50766706	0	500
Beta	3	1	134	-1.463412	-1.2778671	-1.0822954	-1.2774911	0	500
Beta	1	1	135	-0.9497002	-0.7801518	-0.59990144	-0.78085643	0	500
Beta	2	1	135	-0.6362343	-0.50808257	-0.3672106	-0.50426835	0	500
Beta	3	1	135	-1.5370617	-1.3540682	-1.161384	-1.3554543	0	500
Beta	1	1	136	-1.0923538	-0.9069344	-0.7098334	-0.90495694	0	500
Beta	2	1	136	-0.6364031	-0.5021877	-0.35867995	-0.4983352	0	500
Beta	3	1	136	-1.61087	-1.4210474	-1.2358544	-1.4250791	0	500
Beta	1	1	137	-1.2152759	-1.0146835	-0.805813	-1.015863	0	500
Beta	2	1	137	-0.63539314	-0.49989307	-0.35223687	-0.49617812	0	500
Beta	3	1	137	-1.6778543	-1.4829534	-1.2999505	-1.4890043	0	500
Beta	1	1	138	-1.1556867	-0.96198976	-0.765028	-0.9610715	0	500
Beta	2	1	138	-0.6428563	-0.5099112	-0.3619823	-0.50415736	0	500
Beta	3	1	138	-1.6493177	-1.4660233	-1.2812445	-1.4699808	0	500
Beta	1	1	139	-1.1007864	-0.90227014	-0.71392196	-0.9033562	0	500
Beta	2	1	139	-0.6566874	-0.5164336	-0.36640847	-0.5132355	0	500
Beta	3	1	139	-1.6231906	-1.4484801	-1.2664092	-1.4490708	0	500
Beta	1	1	140	-1.0341786	-0.8404542	-0.6516379	-0.84077686	0	500
Beta	2	1	140	-0.67659366	-0.5272163	-0.36858982	-0.5230793	0	500
Beta	3	1	140	-1.6125436	-1.4273288	-1.2479687	-1.4263991	0	500
Beta	1	1	141	-0.9834722	-0.7751695	-0.5879343	-0.776454	0	500
Beta	2	1	141	-0.691338	-0.5349607	-0.35901898	-0.5331964	0	500
Beta	3	1	141	-1.5909607	-1.4043972	-1.2276657	-1.4030948	0	500
Beta	1	1	142	-0.9182754	-0.71326625	-0.52612925	-0.71387404	0	500
Beta	2	1	142	-0.7118878	-0.54835105	-0.3501291	-0.54303986	0	500
Beta	3	1	142	-1.5811361	-1.382065	-1.1973287	-1.3804227	0	500
Beta	1	1	143	-0.8718062	-0.64998823	-0.44661653	-0.650019	0	500
Beta	2	1	143	-0.72504807	-0.5470332	-0.33136687	-0.5404181	0	500
Beta	3	1	143	-1.5696234	-1.356996	-1.1632435	-1.3579216	0	500
Beta	1	1	144	-0.8375826	-0.5987761	-0.37815922	-0.6004382	0	500
Beta	2	1	144	-0.751295	-0.5577365	-0.3197878	-0.5509688	0	500
Beta	3	1	144	-1.5568123	-1.336763	-1.1365696	-1.3398204	0	500
Beta	1	1	145	-0.8578019	-0.6240363	-0.4182272	-0.6264047	0	500
Beta	2	1	145	-0.78934026	-0.60659623	-0.38949013	-0.5996893	0	500
Beta	3	1	145	-1.4847496	-1.2861432	-1.0912949	-1.2853615	0	500
Beta	1	1	146	-0.888602	-0.65982234	-0.45856783	-0.66128564	0	500
Beta	2	1	146	-0.8243704	-0.6533959	-0.4535992	-0.6478897	0	500
Beta	3	1	146	-1.418589	-1.2220371	-1.0422072	-1.2247651	0	500
Beta	1	1	147	-0.9252854	-0.6952932	-0.49924606	-0.6991076	0	500
Beta	2	1	147	-0.86376464	-0.7047082	-0.5214174	-0.7001532	0	500
Beta	3	1	147	-1.349432	-1.1543617	-0.9846696	-1.1590602	0	500
Beta	1	1	148	-0.96305376	-0.73161733	-0.54303473	-0.73798215	0	500
Beta	2	1	148	-0.91147023	-0.753353	-0.58125174	-0.75387126	0	500
Beta	3	1	148	-1.2702093	-1.0867901	-0.92457134	-1.0915256	0	500
Beta	1	1	149	-1.0023874	-0.7690964	-0.5786448	-0.77580345	0	500
Beta	2	1	149	-0.96287197	-0.8054365	-0.6368806	-0.80613434	0	500
Beta	3	1	149	-1.2021328	-1.0231103	-0.868576	-1.0258214	0	500
Beta	1	1	150	-1.0534083	-0.80686474	-0.60851	-0.8069776	0	500
Beta	2	1	150	-1.0098548	-0.8479353	-0.6796695	-0.8483688	0	500
Beta	3	1	150	-1.1334822	-0.9590611	-0.7995993	-0.95974725	0	500
Beta	1	1	151	-1.0934517	-0.83921355	-0.6314979	-0.8385545	0	500
Beta	2	1	151	-1.0584102	-0.8922766	-0.72598004	-0.89218605	0	500
Beta	3	1	151	-1.0815294	-0.90877736	-0.74215555	-0.90748006	0	500
Beta	1	1	152	-1.1054276	-0.87546635	-0.67866683	-0.8771919	0	500
Beta	2	1	152	-1.0589424	-0.8981894	-0.74234736	-0.9004528	0	500
Beta	3	1	152	-1.1059253	-0.9305816	-0.7634958	-0.9328924	0	500
Beta	1	1	153	-1.1266165	-0.91751075	-0.7366012	-0.92135286	0	500
Beta	2	1	153	-1.0654721	-0.90415287	-0.7555884	-0.9092509	0	500
Beta	3	1	153	-1.1270492	-0.9582719	-0.7859413	-0.95837706	0	500
Beta	1	1	154	-1.1630878	-0.9661938	-0.7775795	-0.9692364	0	500
Beta	2	1	154	-1.0698651	-0.91637754	-0.7685222	-0.91879034	0	500
Beta	3	1	154	-1.15603	-0.9867883	-0.81376946	-0.9860101	0	500
Beta	1	1	155	-1.2101773	-1.0149728	-0.8271201	-1.0184536	0	500
Beta	2	1	155	-1.0757744	-0.92817515	-0.7702145	-0.92859536	0	500
Beta	3	1	155	-1.1830677	-1.0187699	-0.8430663	-1.0144118	0	500
Beta	1	1	156	-1.2569321	-1.068783	-0.8706073	-1.066337	0	500
Beta	2	1	156	-1.0886159	-0.94045466	-0.77874655	-0.9381339	0	500
Beta	3	1	156	-1.2148012	-1.0469284	-0.86200887	-1.0420449	0	500
Beta	1	1	157	-1.3265148	-1.1289277	-0.9127109	-1.1240357	0	500
Beta	2	1	157	-1.1127636	-0.9543327	-0.7813838	-0.95332736	0	500
Beta	3	1	157	-1.2551303	-1.074476	-0.88162225	-1.0723786	0	500
Beta	1	1	158	-1.3758276	-1.1619618	-0.9378658	-1.1600525	0	500
Beta	2	1	158	-1.1252748	-0.9612937	-0.7765652	-0.95969874	0	500
Beta	3	1	158	-1.2906291	-1.0941716	-0.8918524	-1.0938072	0	500
Beta	1	1	159	-1.274246	-1.0819961	-0.86963636	-1.0773522	0	500
Beta	2	1	159	-1.1072772	-0.9521636	-0.7759406	-0.94944555	0	500
Beta	3	1	159	-1.3013369	-1.1118994	-0.9243419	-1.1132514	0	500
Beta	1	1	160	-1.1711913	-0.9795654	-0.7857667	-0.9785535	0	500
Beta	2	1	160	-1.0847638	-0.93846154	-0.77806556	-0.9371099	0	500
Beta	3	1	160	-1.3202679	-1.1317632	-0.95899546	-1.1340008	0	500
Beta	1	1	161	-1.0643642	-0.8766551	-0.69158906	-0.8714259	0	500
Beta	2	1	161	-1.062757	-0.9267505	-0.76628894	-0.92373335	0	500
Beta	3	1	161	-1.3466549	-1.1528814	-0.97796685	-1.1564982	0	500
Beta	1	1	162	-0.94829357	-0.7677655	-0.58420926	-0.761316	0	500
Beta	2	1	162	-1.0530231	-0.9147061	-0.761906	-0.90998536	0	500
Beta	3	1	162	-1.3693051	-1.1771431	-0.991055	-1.1796227	0	500
Beta	1	1	163	-0.8459358	-0.6548984	-0.46969533	-0.6541878	0	500
Beta	2	1	163	-1.0412146	-0.9031048	-0.7533783	-0.89660895	0	500
Beta	3	1	163	-1.4040726	-1.1957662	-1.0067819	-1.2021208	0	500
Beta	1	1	164	-0.74365884	-0.54619133	-0.3568737	-0.5471102	0	500
Beta	2	1	164	-1.0407603	-0.8893429	-0.7383958	-0.8870941	0	500
Beta	3	1	164	-1.4307841	-1.2130785	-1.0177132	-1.2184387	0	500
Beta	1	1	165	-0.67352074	-0.46359056	-0.2531641	-0.4617503	0	500
Beta	2	1	165	-1.0339001	-0.8774392	-0.7210041	-0.87559825	0	500
Beta	3	1	165	-1.4563284	-1.2330656	-1.0207212	-1.2377063	0	500
Beta	1	1	166	-0.6240709	-0.42643398	-0.2346428	-0.4249488	0	500
Beta	2	1	166	-1.0904206	-0.9377936	-0.7958512	-0.9398311	0	500
Beta	3	1	166	-1.4592283	-1.2412082	-1.044253	-1.2446495	0	500
Beta	1	1	167	-0.5590126	-0.38780004	-0.20454963	-0.38715354	0	500
Beta	2	1	167	-1.1582056	-1.0110631	-0.86378485	-1.0100291	0	500
Beta	3	1	167	-1.4499806	-1.2393594	-1.045928	-1.2434157	0	500
Beta	1	1	168	-0.51111656	-0.34722713	-0.16921225	-0.3461718	0	500
Beta	2	1	168	-1.2408721	-1.0823574	-0.9384299	-1.0861454	0	500
Beta	3	1	168	-1.437285	-1.2360846	-1.0598124	-1.2420793	0	500
Beta	1	1	169	-0.46143302	-0.307553	-0.13118295	-0.30404937	0	500
Beta	2	1	169	-1.3171648	-1.15887	-1.0234969	-1.164381	0	500
Beta	3	1	169	-1.4393523	-1.2339854	-1.0577061	-1.2407048	0	500
Beta	1	1	170	-0.42921185	-0.26523083	-0.08782969	-0.26306742	0	500
Beta	2	1	170	-1.3996061	-1.2369386	-1.0972475	-1.2404968	0	500
Beta	3	1	170	-1.4471241	-1.2321105	-1.0471672	-1.2393677	0	500
Beta	1	1	171	-0.39549178	-0.22638553	-0.053078484	-0.2255806	0	500
Beta	2	1	171	-1.4768292	-1.3126144	-1.1724538	-1.3165605	0	500
Beta	3	1	171	-1.4489564	-1.2344406	-1.0381807	-1.2363211	0	500
Beta	1	1	172	-0.36010966	-0.19393212	-0.017495852	-0.19217104	0	500
Beta	2	1	172	-1.5446215	-1.3735034	-1.2174543	-1.3772137	0	500
Beta	3	1	172	-1.4559246	-1.2316569	-1.0274037	-1.2356263	0	500
Beta	1	1	173	-0.4239143	-0.26507646	-0.09763179	-0.26449946	0	500
Beta	2	1	173	-1.5097947	-1.3479676	-1.1953522	-1.34948	0	500
Beta	3	1	173	-1.4708276	-1.2626452	-1.0646484	-1.2625444	0	500
Beta	1	1	174	-0.49770382	-0.3437286	-0.17841376	-0.34251475	0	500
Beta	2	1	174	-1.4741746	-1.3185115	-1.167827	-1.3177264	0	500
Beta	3	1	174	-1.4945022	-1.294992	-1.1027629	-1.2942982	0	500
Beta	1	1	175	-0.5788035	-0.42895073	-0.27161187	-0.42710632	0	500
Beta	2	1	175	-1.427238	-1.2848678	-1.1334591	-1.2832958	0	500
Beta	3	1	175	-1.5206437	-1.3297342	-1.1360935	-1.3287283	0	500
Beta	1	1	176	-0.66545606	-0.5212068	-0.35957012	-0.51405364	0	500
Beta	2	1	176	-1.396513	-1.2499863	-1.0943289	-1.2479076	0	500
Beta	3	1	176	-1.5578942	-1.3643899	-1.1726846	-1.3641161	0	500
Beta	1	1	177	-0.76017624	-0.6023353	-0.44505265	-0.5986454	0	500
Beta	2	1	177	-1.3618882	-1.2125744	-1.0618495	-1.2134762	0	500
Beta	3	1	177	-1.5942069	-1.3951784	-1.2071664	-1.3985453	0	500
Beta	1	1	178	-0.8405733	-0.67897195	-0.51470166	-0.675872	0	500
Beta	2	1	178	-1.3383622	-1.1823874	-1.0275351	-1.1823747	0	500
Beta	3	1	178	-1.6441529	-1.4346477	-1.2312248	-1.4360975	0	500
Beta	1	1	179	-0.91428924	-0.7458322	-0.5810108	-0.74486685	0	500
Beta	2	1	179	-1.3202838	-1.1544423	-0.99102044	-1.1542205	0	500
Beta	3	1	179	-1.6826153	-1.4616376	-1.2482371	-1.4628501	0	500
Beta	1	1	180	-0.97739846	-0.8130878	-0.6482548	-0.8140862	0	500
Beta	2	1	180	-1.3215216	-1.1650476	-1.0102978	-1.164625	0	500
Beta	3	1	180	-1.6890929	-1.4800104	-1.2784355	-1.4812117	0	500
Beta	1	1	181	-1.0413675	-0.8777955	-0.7225464	-0.88065434	0	500
Beta	2	1	181	-1.3148824	-1.1693966	-1.0204846	-1.1683469	0	500
Beta	3	1	181	-1.6986003	-1.5012758	-1.3053664	-1.5000602	0	500
Beta	1	1	182	-1.1193279	-0.9499101	-0.79650617	-0.9528346	0	500
Beta	2	1	182	-1.3167824	-1.1735553	-1.0333058	-1.1723827	0	500
Beta	3	1	182	-1.7089012	-1.5232046	-1.326535	-1.520497	0	500
Beta	1	1	183	-1.193318	-1.0225188	-0.85661316	-1.0270252	0	500
Beta	2	1	183	-1.3154147	-1.176305	-1.0332178	-1.1765311	0	500
Beta	3	1	183	-1.7395151	-1.5454655	-1.336843	-1.5415028	0	500
Beta	1	1	184	-1.272623	-1.0974286	-0.9184976	-1.0992049	0	500
Beta	2	1	184	-1.3188167	-1.1832235	-1.0372905	-1.1805661	0	500
Beta	3	1	184	-1.7621799	-1.5699984	-1.3499153	-1.5619402	0	500
Beta	1	1	185	-1.3497754	-1.1600537	-0.9680888	-1.1616838	0	500
Beta	2	1	185	-1.3241646	-1.1860027	-1.0395584	-1.1851478	0	500
Beta	3	1	185	-1.8080431	-1.5910401	-1.3676965	-1.5837915	0	500
Beta	1	1	186	-1.4232533	-1.2194856	-1.0158261	-1.2212976	0	500
Beta	2	1	186	-1.3326838	-1.1897798	-1.0382514	-1.1882436	0	500
Beta	3	1	186	-1.8268992	-1.6079702	-1.3642024	-1.5997677	0	500
Beta	1	1	187	-1.3165977	-1.1275122	-0.93031615	-1.1287466	0	500
Beta	2	1	187	-1.3409894	-1.19782	-1.0559258	-1.2010359	0	500
Beta	3	1	187	-1.8647988	-1.6615734	-1.4282104	-1.6553088	0	500
Beta	1	1	188	-1.2058853	-1.0310321	-0.8366347	-1.0311544	0	500
Beta	2	1	188	-1.3707405	-1.2267857	-1.0802453	-1.2262987	0	500
Beta	3	1	188	-1.9245552	-1.7359517	-1.4975897	-1.7274684	0	500
Beta	1	1	189	-1.1034727	-0.9284067	-0.74163616	-0.9253356	0	500
Beta	2	1	189	-1.3994617	-1.2542199	-1.1053452	-1.2536914	0	500
Beta	3	1	189	-2.013252	-1.8098032	-1.5713401	-1.8057091	0	500
Beta	1	1	190	-0.9931426	-0.81693256	-0.6361477	-0.81657046	0	500
Beta	2	1	190	-1.4275914	-1.2830644	-1.1404432	-1.281847	0	500
Beta	3	1	190	-2.0996118	-1.8904066	-1.6451628	-1.8861297	0	500
Beta	1	1	191	-0.89373374	-0.710963	-0.52968115	-0.71075153	0	500
Beta	2	1	191	-1.4549147	-1.3076625	-1.1597407	-1.3092391	0	500
Beta	3	1	191	-2.1961858	-1.9691417	-1.7218422	-1.9643707	0	500
Beta	1	1	192	-0.8070422	-0.6208299	-0.4166518	-0.61588573	0	500
Beta	2	1	192	-1.4971713	-1.3390741	-1.1797668	-1.3398541	0	500
Beta	3	1	192	-2.279256	-2.042149	-1.7778476	-2.0408912	0	500
Beta	1	1	193	-0.7342971	-0.52968043	-0.3171621	-0.5291999	0	500
Beta	2	1	193	-1.5260684	-1.3622035	-1.1907701	-1.3609781	0	500
Beta	3	1	193	-2.3760033	-2.1035504	-1.8271588	-2.1036017	0	500
Beta	1	1	194	-0.7902117	-0.59292096	-0.39960346	-0.590957	0	500
Beta	2	1	194	-1.5316372	-1.3771865	-1.2072731	-1.373899	0	500
Beta	3	1	194	-2.270874	-2.0111024	-1.755154	-2.0152407	0	500
Beta	1	1	195	-0.85738933	-0.66456306	-0.4761211	-0.6652857	0	500
Beta	2	1	195	-1.5377254	-1.3915796	-1.2245394	-1.3891554	0	500
Beta	3	1	195	-2.1526597	-1.9148747	-1.6881983	-1.9217327	0	500
Beta	1	1	196	-0.9391758	-0.74776477	-0.5577877	-0.74588	0	500
Beta	2	1	196	-1.5571153	-1.4084368	-1.2421432	-1.4056953	0	500
Beta	3	1	196	-2.031228	-1.8163241	-1.6042048	-1.8203418	0	500
Beta	1	1	197	-1.0251604	-0.83332086	-0.6260748	-0.8287182	0	500
Beta	2	1	197	-1.5742112	-1.4260564	-1.2561575	-1.4226997	0	500
Beta	3	1	197	-1.9190729	-1.7132869	-1.4930018	-1.7161279	0	500
Beta	1	1	198	-1.1117841	-0.91629386	-0.6987823	-0.90931267	0	500
Beta	2	1	198	-1.5970778	-1.438478	-1.2705988	-1.4392405	0	500
Beta	3	1	198	-1.8212293	-1.6121683	-1.3973252	-1.6147381	0	500
Beta	1	1	199	-1.2013322	-0.99829304	-0.7687314	-0.99206585	0	500
Beta	2	1	199	-1.6168139	-1.4532194	-1.2744696	-1.4520472	0	500
Beta	3	1	199	-1.7347975	-1.5253181	-1.3120879	-1.5240202	0	500
Beta	1	1	200	-1.2718266	-1.0608187	-0.823398	-1.0558063	0	500
Beta	2	1	200	-1.6442828	-1.4626331	-1.2825704	-1.4660368	0	500
Beta	3	1	200	-1.6577576	-1.4413309	-1.2269025	-1.4409213	0	500
Beta	1	1	201	-1.326822	-1.1292284	-0.9046016	-1.1272789	0	500
Beta	2	1	201	-1.6480916	-1.484353	-1.3120418	-1.4845998	0	500
Beta	3	1	201	-1.6286007	-1.4214311	-1.2223089	-1.4223052	0	500
Beta	1	1	202	-1.4145379	-1.2215494	-1.0042773	-1.2171277	0	500
Beta	2	1	202	-1.667943	-1.5119588	-1.3487698	-1.5119864	0	500
Beta	3	1	202	-1.6079847	-1.4109449	-1.2179722	-1.4119004	0	500
Beta	1	1	203	-1.5134592	-1.313788	-1.1118505	-1.3145511	0	500
Beta	2	1	203	-1.6869287	-1.5421977	-1.3858889	-1.5416824	0	500
Beta	3	1	203	-1.5830836	-1.3999451	-1.2177385	-1.4006181	0	500
Beta	1	1	204	-1.6173043	-1.4121814	-1.2118249	-1.4146872	0	500
Beta	2	1	204	-1.7155952	-1.5743121	-1.4289981	-1.5722051	0	500
Beta	3	1	204	-1.5638814	-1.3922563	-1.2061565	-1.3890231	0	500
Beta	1	1	205	-1.7264587	-1.510206	-1.3072606	-1.5121105	0	500
Beta	2	1	205	-1.744579	-1.6023581	-1.4649847	-1.601901	0	500
Beta	3	1	205	-1.5595533	-1.3772147	-1.195886	-1.377741	0	500
Beta	1	1	206	-1.8305491	-1.6083813	-1.392896	-1.6070068	0	500
Beta	2	1	206	-1.77942	-1.6379709	-1.488111	-1.6333061	0	500
Beta	3	1	206	-1.5617174	-1.3681862	-1.1830518	-1.3663735	0	500
Beta	1	1	207	-1.9200541	-1.6814682	-1.4582617	-1.6851733	0	500
Beta	2	1	207	-1.8111161	-1.6583058	-1.5069959	-1.6565928	0	500
Beta	3	1	207	-1.5641412	-1.3571482	-1.1623505	-1.3574033	0	500
Beta	1	1	208	-1.7600157	-1.5426521	-1.333108	-1.5418357	0	500
Beta	2	1	208	-1.6547425	-1.5077751	-1.360284	-1.5048773	0	500
Beta	3	1	208	-1.4672064	-1.2770216	-1.0949825	-1.2742083	0	500
Beta	1	1	209	-1.5734752	-1.367434	-1.1666555	-1.3664476	0	500
Beta	2	1	209	-1.4741313	-1.3338234	-1.1881243	-1.3290653	0	500
Beta	3	1	209	-1.349279	-1.1653795	-0.9943054	-1.1653255	0	500
Beta	1	1	210	-1.3672911	-1.1803604	-0.9855641	-1.1762755	0	500
Beta	2	1	210	-1.2761301	-1.1389349	-0.9986552	-1.138433	0	500
Beta	3	1	210	-1.2226927	-1.0466017	-0.88171464	-1.0472627	0	500
Beta	1	1	211	-1.1693563	-0.9773667	-0.793263	-0.9808081	0	500
Beta	2	1	211	-1.0834943	-0.9424506	-0.80371535	-0.9424914	0	500
Beta	3	1	211	-1.1001891	-0.92351884	-0.7612597	-0.92591286	0	500
Beta	1	1	212	-0.9861802	-0.78865933	-0.6037376	-0.7906356	0	500
Beta	2	1	212	-0.8971125	-0.75064576	-0.61017776	-0.75185835	0	500
Beta	3	1	212	-0.98334956	-0.80480236	-0.63975304	-0.80785114	0	500
Beta	1	1	213	-0.82155275	-0.6061231	-0.41670948	-0.60659593	0	500
Beta	2	1	213	-0.7220804	-0.5731467	-0.42151365	-0.5728523	0	500
Beta	3	1	213	-0.87985647	-0.69101775	-0.5176332	-0.6948585	0	500
Beta	1	1	214	-0.67368954	-0.4557077	-0.2562616	-0.45375237	0	500
Beta	2	1	214	-0.57736796	-0.41638345	-0.25725994	-0.41844845	0	500
Beta	3	1	214	-0.79712653	-0.59511745	-0.40940654	-0.59969646	0	500
Beta	1	1	215	-0.6306554	-0.43166012	-0.24734141	-0.42494497	0	500
Beta	2	1	215	-0.62745833	-0.47329772	-0.32792026	-0.47501433	0	500
Beta	3	1	215	-0.79555106	-0.61579704	-0.43532166	-0.6182362	0	500
Beta	1	1	216	-0.5806054	-0.39072725	-0.2227045	-0.38732138	0	500
Beta	2	1	216	-0.6924229	-0.5418582	-0.40216136	-0.54242235	0	500
Beta	3	1	216	-0.8123181	-0.634951	-0.4616624	-0.6349411	0	500
Beta	1	1	217	-0.53232706	-0.34572238	-0.18616393	-0.34652567	0	500
Beta	2	1	217	-0.76175594	-0.61505044	-0.48578426	-0.6155137	0	500
Beta	3	1	217	-0.82665557	-0.65312606	-0.4857352	-0.65305334	0	500
Beta	1	1	218	-0.48270124	-0.30543876	-0.15153636	-0.3045942	0	500
Beta	2	1	218	-0.8293289	-0.68755454	-0.5620293	-0.6906385	0	500
Beta	3	1	218	-0.84380496	-0.67117345	-0.49032876	-0.67166996	0	500
Beta	1	1	219	-0.44121078	-0.26184696	-0.098531164	-0.2637983	0	500
Beta	2	1	219	-0.8976593	-0.7593503	-0.63099295	-0.7637288	0	500
Beta	3	1	219	-0.8632351	-0.6894488	-0.50762236	-0.6897827	0	500
Beta	1	1	220	-0.42202005	-0.22551776	-0.04774859	-0.22932093	0	500
Beta	2	1	220	-0.96678454	-0.823755	-0.6861342	-0.82749635	0	500
Beta	3	1	220	-0.8797511	-0.69346166	-0.49687713	-0.6927835	0	500
Beta	1	1	221	-0.39511377	-0.18966824	-0.019036794	-0.19544627	0	500
Beta	2	1	221	-1.0324186	-0.8855853	-0.7406955	-0.8877528	0	500
Beta	3	1	221	-0.9098515	-0.7132547	-0.50359863	-0.7104967	0	500
Beta	1	1	222	-0.40853372	-0.21448764	-0.04889221	-0.21952431	0	500
Beta	2	1	222	-1.0026716	-0.8632698	-0.71696174	-0.8623794	0	500
Beta	3	1	222	-0.8797079	-0.6891625	-0.49261686	-0.68899995	0	500
Beta	1	1	223	-0.43031263	-0.2542274	-0.09704029	-0.25801376	0	500
Beta	2	1	223	-0.98447925	-0.8429307	-0.70483446	-0.8447165	0	500
Beta	3	1	223	-0.8562078	-0.67668605	-0.49308145	-0.6766368	0	500
Beta	1	1	224	-0.47092882	-0.29665995	-0.13881208	-0.29974765	0	500
